session_id,fan_id,match_id,session_seconds,pages_viewed,device,converted_to_purchase,timestamp
S012590,F03784,M047,82,"home, live_scores, match_schedule",mobile,False,2026-06-26
S012591,F02623,M018,70,"highlights, account, merch_store",mobile,True,2026-06-22
S012592,F00373,M006,131,"fan_zone, ticket_checkout, highlights",desktop,False,2026-06-06
S012593,F03375,M020,273,"home, fan_zone, team_profile, merch_store, live_scores",desktop,True,2026-06-22
S012594,F05822,M012,263,"account, ticket_checkout",desktop,False,2026-06-15
S012595,F00607,M026,5,"account, home, merch_store, fan_zone, team_profile",mobile,False,2026-06-17
S012596,F01584,M014,230,"fan_zone, account, highlights",desktop,False,2026-06-19
S012597,F04171,M029,184,"merch_store, match_schedule, fan_zone, highlights, home",desktop,False,2026-06-26
S012598,F03385,M039,8,live_scores,mobile,False,2026-06-29
S012599,F03255,M017,22,"merch_store, live_scores, highlights, account, fan_zone",desktop,False,2026-06-13
S012600,F02478,M034,40,"home, team_profile",mobile,False,2026-06-26
S012601,F03740,M024,460,"home, highlights, match_schedule, team_profile",mobile,False,2026-06-26
S012602,F05320,M016,321,fan_zone,mobile,False,2026-06-14
S012603,F04141,M014,43,"highlights, ticket_checkout, team_profile",tablet,False,2026-06-10
S012604,F02730,M037,369,"merch_store, fan_zone",mobile,False,2026-06-28
S012605,F04593,M021,170,"home, match_schedule, highlights",mobile,False,2026-06-21
S012606,F00241,M022,52,"team_profile, ticket_checkout, merch_store",mobile,False,2026-06-20
S012607,F00961,M029,35,"highlights, home, fan_zone, account, merch_store",mobile,True,2026-06-25
S012608,F02216,M022,79,match_schedule,mobile,False,2026-06-24
S012609,F02720,M018,59,"live_scores, account, ticket_checkout",mobile,False,2026-06-13
S012610,F05242,M004,105,merch_store,tablet,True,2026-06-09
S012611,F00523,M031,114,"fan_zone, team_profile",mobile,False,2026-06-20
S012612,F01422,M017,21,"merch_store, team_profile, fan_zone",mobile,True,2026-06-22
S012613,F04666,M033,63,"ticket_checkout, fan_zone, account",mobile,False,2026-06-27
S012614,F03924,M028,138,"team_profile, live_scores, account",mobile,False,2026-06-15
S012615,F00377,M048,277,"account, ticket_checkout, live_scores",mobile,False,2026-07-05
S012616,F04979,M046,533,"home, match_schedule, live_scores, team_profile",desktop,False,2026-07-01
S012617,F01582,M029,381,"live_scores, team_profile, home, highlights",mobile,False,2026-06-20
S012618,F04938,M045,116,highlights,mobile,False,2026-07-06
S012619,F02617,M037,257,"merch_store, home, account, team_profile",desktop,False,2026-06-24
S012620,F04031,M008,80,"account, ticket_checkout",mobile,False,2026-06-05
S012621,F01929,M033,114,"merch_store, account",desktop,False,2026-07-01
S012622,F05805,M026,269,"fan_zone, live_scores",desktop,False,2026-06-23
S012623,F05755,M005,79,"live_scores, highlights, merch_store, ticket_checkout",mobile,False,2026-06-05
S012624,F00815,M018,186,"ticket_checkout, fan_zone, live_scores, home",mobile,False,2026-06-15
S012625,F04912,M002,64,"account, highlights, match_schedule, team_profile",desktop,False,2026-06-05
S012626,F04053,M042,133,"fan_zone, merch_store",mobile,False,2026-06-22
S012627,F04993,M027,215,"highlights, account, fan_zone, live_scores",mobile,True,2026-06-17
S012628,F03147,M023,296,ticket_checkout,mobile,False,2026-06-19
S012629,F05547,M017,80,"live_scores, fan_zone",mobile,False,2026-06-15
S012630,F02947,M001,20,"ticket_checkout, fan_zone, highlights, team_profile, merch_store",desktop,False,2026-06-06
S012631,F02589,M012,340,"fan_zone, ticket_checkout, live_scores, merch_store",mobile,False,2026-06-11
S012632,F02791,M033,210,"fan_zone, highlights, match_schedule",tablet,False,2026-06-21
S012633,F05420,M026,441,match_schedule,mobile,False,2026-06-17
S012634,F02290,M005,126,"ticket_checkout, live_scores",mobile,False,2026-06-16
S012635,F04739,M033,54,"highlights, fan_zone, home, merch_store",mobile,False,2026-06-19
S012636,F02766,M036,83,"fan_zone, account, ticket_checkout",mobile,False,2026-06-21
S012637,F04908,M028,765,"fan_zone, ticket_checkout, live_scores, match_schedule, team_profile",mobile,False,2026-06-20
S012638,F02838,M012,204,"team_profile, match_schedule, highlights",mobile,False,2026-06-07
S012639,F04135,M044,564,"ticket_checkout, account, live_scores, highlights, fan_zone",mobile,False,2026-07-06
S012640,F05940,M003,40,"fan_zone, live_scores, match_schedule, account",mobile,False,2026-06-05
S012641,F02746,M028,83,"match_schedule, ticket_checkout",mobile,False,2026-06-22
S012642,F03623,M022,158,"fan_zone, merch_store, home",mobile,False,2026-06-18
S012643,F00495,M004,171,"ticket_checkout, highlights",mobile,False,2026-06-08
S012644,F01805,M021,221,"match_schedule, ticket_checkout",mobile,False,2026-06-20
S012645,F05514,M022,88,"team_profile, highlights, live_scores, fan_zone",desktop,False,2026-06-13
S012646,F00231,M040,269,"match_schedule, team_profile, account, home",mobile,False,2026-06-30
S012647,F05295,M027,480,"ticket_checkout, fan_zone",desktop,False,2026-06-17
S012648,F00388,M038,9,fan_zone,mobile,False,2026-06-24
S012649,F01353,M038,243,"live_scores, ticket_checkout",mobile,False,2026-06-25
S012650,F05411,M034,94,"highlights, ticket_checkout",mobile,False,2026-06-20
S012651,F01597,M026,8,"live_scores, ticket_checkout, fan_zone, merch_store, match_schedule",mobile,False,2026-06-24
S012652,F04954,M032,73,match_schedule,mobile,False,2026-06-26
S012653,F01033,M028,178,"home, team_profile, account",mobile,False,2026-06-25
S012654,F04370,M039,358,"team_profile, account, fan_zone, home, ticket_checkout",mobile,False,2026-07-02
S012655,F02068,M007,393,"live_scores, fan_zone, match_schedule",mobile,False,2026-06-05
S012656,F02064,M014,94,home,desktop,False,2026-06-10
S012657,F03666,M030,259,"merch_store, fan_zone, ticket_checkout, highlights",tablet,False,2026-06-27
S012658,F00038,M030,63,"live_scores, highlights, match_schedule",mobile,False,2026-06-29
S012659,F05896,M037,77,team_profile,mobile,False,2026-07-03
S012660,F00633,M033,152,"fan_zone, live_scores, merch_store, match_schedule",desktop,False,2026-06-28
S012661,F04381,M018,5,live_scores,tablet,False,2026-06-10
S012662,F03953,M021,151,"home, account, highlights",mobile,False,2026-06-24
S012663,F02163,M037,40,"merch_store, account",tablet,False,2026-07-03
S012664,F02173,M037,405,"ticket_checkout, live_scores, match_schedule, merch_store, highlights",mobile,False,2026-06-29
S012665,F04555,M012,401,"team_profile, ticket_checkout",mobile,False,2026-06-14
S012666,F02831,M002,47,"home, highlights, live_scores, fan_zone, ticket_checkout",mobile,False,2026-06-08
S012667,F04495,M029,26,"team_profile, highlights",mobile,False,2026-06-25
S012668,F02761,M015,194,"merch_store, live_scores, match_schedule, account, home",mobile,True,2026-06-09
S012669,F02040,M018,120,"merch_store, fan_zone",desktop,False,2026-06-22
S012670,F02234,M028,387,"team_profile, account, merch_store, highlights",mobile,False,2026-06-15
S012671,F03600,M001,495,match_schedule,tablet,False,2026-06-05
S012672,F03819,M015,52,merch_store,tablet,False,2026-06-09
S012673,F01675,M038,36,"team_profile, live_scores, account, match_schedule, ticket_checkout",tablet,False,2026-06-23
S012674,F03682,M007,108,account,mobile,True,2026-06-15
S012675,F03908,M020,19,"highlights, match_schedule, ticket_checkout, fan_zone",mobile,False,2026-06-15
S012676,F01055,M045,68,"ticket_checkout, merch_store, team_profile",mobile,False,2026-06-24
S012677,F04178,M004,290,"merch_store, home, team_profile",desktop,False,2026-06-05
S012678,F04935,M018,310,fan_zone,desktop,False,2026-06-21
S012679,F03548,M018,17,live_scores,tablet,False,2026-06-13
S012680,F01807,M024,172,fan_zone,mobile,False,2026-06-14
S012681,F04767,M009,83,"fan_zone, match_schedule, ticket_checkout, highlights",mobile,False,2026-06-08
S012682,F03658,M030,323,"match_schedule, ticket_checkout",mobile,False,2026-06-24
S012683,F03826,M032,140,live_scores,tablet,False,2026-06-26
S012684,F02813,M025,291,"match_schedule, fan_zone, live_scores",mobile,False,2026-06-20
S012685,F02488,M013,79,"merch_store, ticket_checkout, live_scores, match_schedule, home",mobile,False,2026-06-13
S012686,F01279,M024,34,"ticket_checkout, highlights",mobile,False,2026-06-24
S012687,F04608,M039,173,"fan_zone, team_profile, ticket_checkout",mobile,False,2026-06-28
S012688,F04327,M006,331,"highlights, ticket_checkout",mobile,False,2026-06-06
S012689,F05897,M009,519,"team_profile, live_scores",mobile,False,2026-06-06
S012690,F02163,M027,656,"ticket_checkout, team_profile, match_schedule, account, live_scores",mobile,False,2026-06-25
S012691,F01930,M048,46,"home, ticket_checkout, highlights",desktop,False,2026-07-08
S012692,F02416,M002,32,"match_schedule, account, fan_zone",mobile,False,2026-06-04
S012693,F03306,M030,62,"fan_zone, match_schedule, merch_store, live_scores",tablet,False,2026-06-20
S012694,F01990,M023,280,"live_scores, ticket_checkout, highlights",desktop,False,2026-06-19
S012695,F00037,M039,7,"team_profile, home, ticket_checkout, merch_store, fan_zone",mobile,False,2026-07-03
S012696,F04498,M042,184,"match_schedule, ticket_checkout, account",mobile,False,2026-06-24
S012697,F02434,M019,83,"team_profile, fan_zone, merch_store, live_scores, highlights",mobile,False,2026-06-18
S012698,F05331,M044,692,"home, account",mobile,False,2026-07-03
S012699,F00782,M027,17,"live_scores, team_profile, home, match_schedule, account",tablet,False,2026-06-23
S012700,F03251,M027,391,"ticket_checkout, home",mobile,False,2026-06-21
S012701,F01410,M025,121,"match_schedule, team_profile, home, fan_zone",mobile,False,2026-06-17
S012702,F02155,M028,448,merch_store,mobile,False,2026-06-18
S012703,F02945,M044,193,"match_schedule, highlights, fan_zone",mobile,False,2026-06-24
S012704,F03366,M033,532,"team_profile, highlights, match_schedule, account, live_scores",mobile,False,2026-06-27
S012705,F03041,M003,5,"ticket_checkout, team_profile, account",mobile,False,2026-06-11
S012706,F05910,M047,168,"fan_zone, merch_store",mobile,False,2026-07-02
S012707,F01414,M044,48,"home, merch_store, highlights",desktop,False,2026-06-30
S012708,F02689,M033,170,"match_schedule, live_scores, merch_store, fan_zone, account",mobile,False,2026-07-01
S012709,F05339,M013,93,"fan_zone, team_profile, account, highlights, live_scores",mobile,False,2026-06-16
S012710,F02089,M012,25,"home, highlights, merch_store, live_scores",mobile,False,2026-06-20
S012711,F01131,M043,59,fan_zone,mobile,False,2026-07-03
S012712,F05969,M031,12,"merch_store, team_profile, highlights",mobile,False,2026-06-25
S012713,F05251,M020,145,ticket_checkout,mobile,False,2026-06-18
S012714,F03536,M044,346,"match_schedule, ticket_checkout, team_profile, fan_zone, merch_store",mobile,False,2026-06-30
S012715,F01692,M006,422,match_schedule,mobile,False,2026-06-10
S012716,F00198,M012,5,fan_zone,desktop,False,2026-06-19
S012717,F02906,M031,32,"live_scores, account, team_profile, merch_store, match_schedule",mobile,False,2026-06-23
S012718,F03126,M021,226,"fan_zone, match_schedule, home, ticket_checkout",desktop,False,2026-06-19
S012719,F02449,M027,283,"live_scores, merch_store",desktop,False,2026-06-21
S012720,F00458,M045,12,highlights,mobile,False,2026-06-30
S012721,F02342,M040,175,fan_zone,mobile,False,2026-06-26
S012722,F03379,M017,23,fan_zone,desktop,False,2026-06-10
S012723,F05828,M039,328,"match_schedule, account, ticket_checkout",desktop,False,2026-06-29
S012724,F01666,M048,362,"account, live_scores, fan_zone",mobile,False,2026-07-03
S012725,F01597,M029,257,"fan_zone, account, live_scores, merch_store, ticket_checkout",desktop,False,2026-06-22
S012726,F05070,M004,266,"live_scores, merch_store, match_schedule",tablet,False,2026-06-09
S012727,F00978,M010,397,"ticket_checkout, match_schedule",desktop,False,2026-06-15
S012728,F02892,M032,148,"merch_store, team_profile, home, live_scores",mobile,False,2026-06-20
S012729,F04311,M021,238,"home, match_schedule",mobile,False,2026-06-12
S012730,F03513,M043,24,"merch_store, team_profile, match_schedule",mobile,False,2026-07-04
S012731,F01164,M047,462,"live_scores, highlights",mobile,False,2026-06-26
S012732,F02270,M039,353,"match_schedule, fan_zone, merch_store, live_scores",desktop,False,2026-07-02
S012733,F03577,M018,793,"merch_store, account, team_profile, highlights, ticket_checkout",mobile,True,2026-06-17
S012734,F00637,M018,15,"ticket_checkout, merch_store",desktop,False,2026-06-14
S012735,F05570,M038,54,"merch_store, fan_zone",mobile,False,2026-06-27
S012736,F03519,M048,98,"home, merch_store, live_scores",mobile,False,2026-07-03
S012737,F02346,M021,13,"account, match_schedule",mobile,False,2026-06-21
S012738,F05448,M005,31,"merch_store, live_scores, fan_zone",mobile,False,2026-06-07
S012739,F01990,M030,15,"fan_zone, account, ticket_checkout",desktop,False,2026-06-24
S012740,F00370,M031,107,team_profile,mobile,False,2026-06-30
S012741,F05182,M023,54,"live_scores, ticket_checkout, fan_zone, highlights",mobile,False,2026-06-16
S012742,F00945,M016,53,"home, merch_store, match_schedule",mobile,False,2026-06-12
S012743,F00312,M029,32,"ticket_checkout, team_profile, merch_store, match_schedule",desktop,False,2026-06-25
S012744,F02301,M044,181,"merch_store, match_schedule, fan_zone, home, ticket_checkout",mobile,False,2026-07-04
S012745,F01953,M001,723,"highlights, match_schedule, team_profile, ticket_checkout, live_scores",desktop,False,2026-06-12
S012746,F05956,M047,54,"fan_zone, highlights",tablet,False,2026-06-28
S012747,F01444,M034,102,"match_schedule, account",mobile,False,2026-06-28
S012748,F01061,M043,209,"live_scores, highlights",mobile,False,2026-07-03
S012749,F04914,M046,182,"match_schedule, team_profile",mobile,False,2026-07-05
S012750,F00712,M046,56,"home, merch_store, match_schedule, team_profile",mobile,False,2026-06-28
S012751,F02210,M039,35,"merch_store, team_profile, fan_zone, live_scores, highlights",mobile,False,2026-06-25
S012752,F02274,M012,20,"merch_store, ticket_checkout",desktop,False,2026-06-16
S012753,F01180,M021,310,"ticket_checkout, live_scores",mobile,False,2026-06-12
S012754,F05410,M045,199,"match_schedule, ticket_checkout, team_profile, fan_zone",mobile,False,2026-07-06
S012755,F05206,M039,198,"ticket_checkout, highlights, fan_zone",mobile,False,2026-06-29
S012756,F05454,M001,99,"team_profile, live_scores, highlights, ticket_checkout",mobile,False,2026-06-11
S012757,F02529,M027,388,"home, highlights, account",desktop,False,2026-06-16
S012758,F00888,M046,171,"ticket_checkout, home, merch_store, highlights, fan_zone",mobile,False,2026-07-05
S012759,F05505,M035,130,"live_scores, ticket_checkout, team_profile, fan_zone",mobile,False,2026-06-21
S012760,F03883,M020,294,"team_profile, fan_zone, account, home",mobile,False,2026-06-15
S012761,F01404,M004,171,"match_schedule, highlights, team_profile, account",desktop,False,2026-06-03
S012762,F04124,M032,66,"live_scores, home, account, fan_zone",mobile,False,2026-06-27
S012763,F00093,M003,213,match_schedule,mobile,False,2026-06-07
S012764,F02469,M002,189,"home, team_profile, account, live_scores, match_schedule",mobile,False,2026-06-09
S012765,F00530,M039,64,"team_profile, account, ticket_checkout, home, match_schedule",mobile,False,2026-07-04
S012766,F04438,M027,48,ticket_checkout,tablet,False,2026-06-28
S012767,F00602,M024,283,team_profile,mobile,False,2026-06-19
S012768,F02191,M015,245,"merch_store, ticket_checkout, highlights, account, match_schedule",mobile,False,2026-06-19
S012769,F03096,M012,189,"live_scores, fan_zone",mobile,False,2026-06-14
S012770,F02395,M025,163,"account, match_schedule",desktop,False,2026-06-14
S012771,F00428,M021,21,"fan_zone, home, merch_store, ticket_checkout",desktop,False,2026-06-24
S012772,F03109,M040,6,"highlights, match_schedule, live_scores, team_profile, home",tablet,False,2026-06-26
S012773,F02802,M018,103,"match_schedule, account, live_scores, home, ticket_checkout",desktop,False,2026-06-15
S012774,F05676,M030,30,ticket_checkout,desktop,True,2026-06-16
S012775,F01680,M014,50,fan_zone,mobile,False,2026-06-13
S012776,F05356,M022,207,"team_profile, highlights, match_schedule, merch_store, fan_zone",mobile,False,2026-06-18
S012777,F00088,M032,166,"fan_zone, highlights, match_schedule, merch_store",mobile,False,2026-06-20
S012778,F04855,M008,99,"home, ticket_checkout, live_scores, merch_store",mobile,False,2026-06-12
S012779,F02965,M047,362,"match_schedule, fan_zone",mobile,False,2026-07-03
