fan_id,city,favorite_team,age,segment,loyalty_points,sessions,conversion_rate
F03197,Bengaluru,Germany,37,Dormant / At-Risk,225,2.0,0.0
F03198,Hyderabad,England,31,Dormant / At-Risk,6,1.0,0.0
F03199,Delhi,Italy,21,Dormant / At-Risk,262,0.0,0.0
F03200,Hyderabad,Belgium,26,Casual Followers,1,2.0,0.0
F03201,Chennai,Japan,29,Digital Browsers,10,5.0,0.2
F03202,Ahmedabad,Japan,38,Dormant / At-Risk,6,2.0,0.0
F03203,Ahmedabad,Portugal,43,Digital Browsers,76,6.0,0.0
F03204,Bengaluru,Netherlands,39,Digital Browsers,95,4.0,0.0
F03205,Ahmedabad,India,32,Digital Browsers,143,6.0,0.0
F03206,Chennai,Brazil,40,Dormant / At-Risk,68,4.0,0.0
F03207,Bengaluru,Portugal,20,Digital Browsers,3,4.0,0.0
F03208,Bengaluru,Germany,21,Dormant / At-Risk,105,2.0,0.0
F03209,Ahmedabad,India,16,Casual Followers,173,2.0,0.0
F03210,Bengaluru,Argentina,35,Dormant / At-Risk,118,4.0,0.0
F03211,Mumbai,Brazil,43,Dormant / At-Risk,98,3.0,0.0
F03212,Kolkata,India,16,Dormant / At-Risk,3,1.0,0.0
F03213,Mumbai,England,30,Casual Followers,24,1.0,0.0
F03214,Bengaluru,France,29,High Engagers,0,4.0,0.25
F03215,Chennai,Spain,38,Digital Browsers,7,6.0,0.0
F03216,Ahmedabad,France,20,Digital Browsers,132,5.0,0.0
F03217,Ahmedabad,Germany,23,Dormant / At-Risk,45,3.0,0.0
F03218,Bengaluru,France,37,Dormant / At-Risk,42,2.0,0.0
F03219,Mumbai,Argentina,16,Dormant / At-Risk,31,2.0,0.0
F03220,Chennai,India,30,Dormant / At-Risk,22,2.0,0.0
F03221,Pune,Mexico,28,Digital Browsers,60,7.0,0.14285714285714285
F03222,Bengaluru,Brazil,23,Dormant / At-Risk,69,3.0,0.0
F03223,Kolkata,Morocco,16,High Engagers,15,3.0,0.3333333333333333
F03224,Pune,Germany,29,Dormant / At-Risk,46,3.0,0.0
F03225,Delhi,Argentina,28,Digital Browsers,15,6.0,0.16666666666666666
F03226,Mumbai,Portugal,23,Dormant / At-Risk,167,2.0,0.0
F03227,Ahmedabad,Morocco,22,Dormant / At-Risk,48,1.0,0.0
F03228,Mumbai,Argentina,29,Super Fans,540,6.0,0.0
F03229,Hyderabad,Argentina,17,High Engagers,98,2.0,0.5
F03230,Mumbai,Brazil,16,Dormant / At-Risk,64,2.0,0.0
F03231,Kolkata,India,33,Dormant / At-Risk,50,2.0,0.0
F03232,Mumbai,Spain,25,Casual Followers,12,2.0,0.0
F03233,Kolkata,Brazil,23,Digital Browsers,17,4.0,0.0
F03234,Delhi,Italy,36,Digital Browsers,11,7.0,0.0
F03235,Pune,Mexico,17,Casual Followers,54,2.0,0.0
F03236,Mumbai,England,25,High Engagers,29,3.0,0.3333333333333333
F03237,Kolkata,Germany,37,Casual Followers,140,1.0,0.0
F03238,Kolkata,Italy,22,High Engagers,19,2.0,0.5
F03239,Mumbai,India,20,Digital Browsers,120,7.0,0.14285714285714285
F03240,Mumbai,France,19,Digital Browsers,88,4.0,0.0
F03241,Chennai,Brazil,32,Casual Followers,2,2.0,0.0
F03242,Pune,Spain,16,Dormant / At-Risk,109,3.0,0.0
F03243,Pune,Argentina,23,Casual Followers,15,2.0,0.0
F03244,Ahmedabad,France,36,Dormant / At-Risk,30,3.0,0.0
F03245,Mumbai,India,38,Dormant / At-Risk,98,1.0,0.0
F03246,Mumbai,England,45,Dormant / At-Risk,3,3.0,0.0
F03247,Kolkata,England,16,Digital Browsers,84,7.0,0.0
F03248,Kolkata,England,21,Dormant / At-Risk,200,2.0,0.0
F03249,Ahmedabad,Germany,28,Dormant / At-Risk,126,4.0,0.0
F03250,Kolkata,USA,32,High Engagers,6,4.0,0.25
F03251,Chennai,India,36,Digital Browsers,208,4.0,0.0
F03252,Hyderabad,Netherlands,30,Dormant / At-Risk,18,2.0,0.0
F03253,Bengaluru,Germany,31,Digital Browsers,163,7.0,0.14285714285714285
F03254,Bengaluru,France,33,Digital Browsers,69,5.0,0.0
F03255,Bengaluru,Croatia,38,Digital Browsers,8,9.0,0.0
F03256,Bengaluru,Brazil,16,Digital Browsers,5,5.0,0.2
F03257,Kolkata,Brazil,38,Dormant / At-Risk,30,1.0,0.0
F03258,Kolkata,Argentina,37,Digital Browsers,167,5.0,0.0
F03259,Hyderabad,Portugal,35,Dormant / At-Risk,131,1.0,0.0
F03260,Pune,Germany,25,High Engagers,154,3.0,0.3333333333333333
F03261,Delhi,Argentina,32,Casual Followers,42,3.0,0.0
F03262,Hyderabad,Germany,29,High Engagers,1,2.0,0.5
F03263,Mumbai,England,17,Digital Browsers,2,4.0,0.0
F03264,Pune,Belgium,41,Dormant / At-Risk,8,2.0,0.0
F03265,Hyderabad,France,16,Dormant / At-Risk,3,2.0,0.0
F03266,Mumbai,USA,30,Casual Followers,9,4.0,0.0
F03267,Ahmedabad,Belgium,42,Dormant / At-Risk,0,3.0,0.0
F03268,Pune,Spain,16,Dormant / At-Risk,60,1.0,0.0
F03269,Hyderabad,Japan,21,Casual Followers,17,3.0,0.0
F03270,Hyderabad,Morocco,42,Dormant / At-Risk,22,2.0,0.0
F03271,Bengaluru,Brazil,37,Dormant / At-Risk,78,1.0,0.0
F03272,Chennai,Brazil,35,Dormant / At-Risk,103,1.0,0.0
F03273,Mumbai,Morocco,41,High Engagers,21,2.0,0.5
F03274,Ahmedabad,Belgium,31,High Engagers,205,3.0,0.3333333333333333
F03275,Hyderabad,Japan,16,Digital Browsers,4,7.0,0.14285714285714285
F03276,Hyderabad,Argentina,20,Digital Browsers,47,5.0,0.2
F03277,Mumbai,Germany,31,Casual Followers,116,2.0,0.0
F03278,Mumbai,Germany,32,Dormant / At-Risk,49,1.0,0.0
F03279,Chennai,Germany,44,Digital Browsers,30,6.0,0.16666666666666666
F03280,Delhi,Portugal,24,Digital Browsers,56,4.0,0.0
F03281,Hyderabad,Japan,16,Dormant / At-Risk,135,2.0,0.0
F03282,Pune,Argentina,17,Dormant / At-Risk,14,2.0,0.0
F03283,Ahmedabad,USA,40,Dormant / At-Risk,4,2.0,0.0
F03284,Kolkata,Belgium,33,Super Fans,280,2.0,0.0
F03285,Hyderabad,Germany,39,Dormant / At-Risk,37,1.0,0.0
F03286,Bengaluru,Italy,19,Dormant / At-Risk,5,2.0,0.0
F03287,Delhi,Netherlands,29,Digital Browsers,57,5.0,0.0
F03288,Chennai,England,19,High Engagers,32,4.0,0.25
F03289,Ahmedabad,Spain,28,Digital Browsers,108,6.0,0.16666666666666666
F03290,Bengaluru,Argentina,38,Digital Browsers,10,6.0,0.16666666666666666
F03291,Kolkata,Netherlands,35,Casual Followers,57,4.0,0.0
F03292,Ahmedabad,India,34,Digital Browsers,106,4.0,0.0
F03293,Hyderabad,Italy,29,Digital Browsers,58,6.0,0.16666666666666666
F03294,Ahmedabad,Netherlands,37,Dormant / At-Risk,96,4.0,0.0
F03295,Hyderabad,Germany,37,Digital Browsers,103,4.0,0.0
F03296,Chennai,Spain,24,Dormant / At-Risk,37,1.0,0.0
F03297,Pune,Argentina,26,High Engagers,69,2.0,0.5
F03298,Ahmedabad,Mexico,21,Digital Browsers,13,4.0,0.0
F03299,Bengaluru,Mexico,27,Dormant / At-Risk,3,1.0,0.0
F03300,Hyderabad,France,24,Digital Browsers,66,4.0,0.0
F03301,Ahmedabad,Argentina,17,Digital Browsers,61,5.0,0.2
F03302,Kolkata,England,26,Digital Browsers,31,6.0,0.0
F03303,Bengaluru,India,28,Dormant / At-Risk,35,3.0,0.0
F03304,Ahmedabad,Netherlands,16,Digital Browsers,15,7.0,0.0
F03305,Bengaluru,France,31,Digital Browsers,147,7.0,0.0
F03306,Bengaluru,Germany,26,Digital Browsers,1,4.0,0.0
F03307,Chennai,India,35,Dormant / At-Risk,197,1.0,0.0
F03308,Delhi,France,35,High Engagers,14,3.0,0.3333333333333333
F03309,Kolkata,USA,27,Digital Browsers,19,4.0,0.0
F03310,Hyderabad,Germany,26,Digital Browsers,15,4.0,0.0
F03311,Kolkata,Mexico,40,Digital Browsers,8,6.0,0.0
F03312,Hyderabad,Argentina,43,Dormant / At-Risk,106,3.0,0.0
F03313,Bengaluru,Netherlands,20,Digital Browsers,53,5.0,0.2
F03314,Pune,Germany,40,Dormant / At-Risk,29,1.0,0.0
F03315,Pune,France,24,Casual Followers,3,4.0,0.0
F03316,Chennai,Mexico,30,Digital Browsers,51,4.0,0.0
F03317,Bengaluru,Brazil,21,Dormant / At-Risk,14,1.0,0.0
F03318,Kolkata,France,32,Super Fans,785,5.0,0.0
F03319,Pune,France,34,Casual Followers,45,4.0,0.0
F03320,Ahmedabad,USA,21,Dormant / At-Risk,18,3.0,0.0
F03321,Bengaluru,Argentina,38,Dormant / At-Risk,40,4.0,0.0
F03322,Kolkata,Mexico,35,Casual Followers,123,3.0,0.0
F03323,Delhi,England,24,Dormant / At-Risk,36,3.0,0.0
F03324,Bengaluru,Netherlands,44,Dormant / At-Risk,83,3.0,0.0
F03325,Ahmedabad,Brazil,16,Dormant / At-Risk,38,2.0,0.0
F03326,Pune,France,30,Dormant / At-Risk,2,1.0,0.0
F03327,Delhi,Brazil,16,Casual Followers,9,2.0,0.0
F03328,Mumbai,Belgium,34,Digital Browsers,24,5.0,0.0
F03329,Bengaluru,Argentina,31,Digital Browsers,0,8.0,0.0
F03330,Chennai,India,42,Digital Browsers,52,5.0,0.2
F03331,Delhi,France,36,Dormant / At-Risk,144,2.0,0.0
F03332,Delhi,France,27,Super Fans,840,2.0,0.0
F03333,Mumbai,Spain,33,High Engagers,48,4.0,0.25
F03334,Mumbai,England,17,Digital Browsers,15,7.0,0.0
F03335,Mumbai,Morocco,26,High Engagers,44,4.0,0.5
F03336,Pune,Spain,40,Dormant / At-Risk,18,1.0,0.0
F03337,Chennai,France,16,Dormant / At-Risk,27,3.0,0.0
F03338,Delhi,France,42,Dormant / At-Risk,9,1.0,0.0
F03339,Mumbai,Spain,31,Dormant / At-Risk,4,3.0,0.0
F03340,Kolkata,France,31,Dormant / At-Risk,7,2.0,0.0
F03341,Bengaluru,Croatia,36,Digital Browsers,4,5.0,0.0
F03342,Kolkata,Italy,38,Casual Followers,0,1.0,0.0
F03343,Delhi,Japan,32,Digital Browsers,120,4.0,0.0
F03344,Ahmedabad,Germany,21,Digital Browsers,13,6.0,0.0
F03345,Bengaluru,Brazil,36,Dormant / At-Risk,76,3.0,0.0
F03346,Chennai,Japan,36,Casual Followers,2,3.0,0.0
F03347,Mumbai,Spain,20,Digital Browsers,32,6.0,0.0
F03348,Chennai,USA,24,Dormant / At-Risk,248,1.0,0.0
F03349,Mumbai,Spain,23,Dormant / At-Risk,43,1.0,0.0
F03350,Kolkata,Argentina,49,Digital Browsers,40,5.0,0.0
F03351,Pune,Portugal,16,Digital Browsers,16,4.0,0.0
F03352,Kolkata,Germany,31,Digital Browsers,50,5.0,0.2
F03353,Ahmedabad,India,36,Dormant / At-Risk,75,2.0,0.0
F03354,Hyderabad,Germany,30,Digital Browsers,139,4.0,0.0
F03355,Delhi,Spain,38,Digital Browsers,27,5.0,0.2
F03356,Bengaluru,Belgium,22,Digital Browsers,9,4.0,0.0
F03357,Chennai,Portugal,16,Dormant / At-Risk,85,3.0,0.0
F03358,Bengaluru,USA,18,Dormant / At-Risk,158,1.0,0.0
F03359,Mumbai,Netherlands,31,Dormant / At-Risk,2,2.0,0.0
F03360,Kolkata,Netherlands,26,Digital Browsers,92,6.0,0.0
F03361,Mumbai,England,30,Super Fans,551,6.0,0.0
F03362,Kolkata,Argentina,32,Dormant / At-Risk,51,3.0,0.0
F03363,Pune,Portugal,27,Dormant / At-Risk,7,2.0,0.0
F03364,Kolkata,England,30,Digital Browsers,31,6.0,0.16666666666666666
F03365,Bengaluru,Germany,33,Digital Browsers,244,4.0,0.0
F03366,Hyderabad,Portugal,29,Digital Browsers,55,5.0,0.2
F03367,Pune,Spain,40,Casual Followers,46,3.0,0.0
F03368,Bengaluru,Netherlands,31,Digital Browsers,19,4.0,0.0
F03369,Hyderabad,Germany,29,Dormant / At-Risk,0,2.0,0.0
F03370,Ahmedabad,Croatia,16,Digital Browsers,39,5.0,0.2
F03371,Hyderabad,Portugal,36,Digital Browsers,59,4.0,0.0
F03372,Hyderabad,Italy,19,Casual Followers,12,3.0,0.0
F03373,Hyderabad,Morocco,21,High Engagers,59,5.0,0.4
F03374,Pune,Spain,16,Casual Followers,129,1.0,0.0
F03375,Bengaluru,Argentina,16,High Engagers,20,3.0,0.3333333333333333
F03376,Ahmedabad,Argentina,28,Dormant / At-Risk,194,1.0,0.0
F03377,Hyderabad,Brazil,26,Dormant / At-Risk,56,2.0,0.0
F03378,Kolkata,Portugal,41,Casual Followers,40,3.0,0.0
F03379,Pune,Morocco,16,High Engagers,18,3.0,0.3333333333333333
F03380,Pune,France,23,Super Fans,317,3.0,0.3333333333333333
F03381,Bengaluru,Netherlands,22,Casual Followers,13,1.0,0.0
F03382,Kolkata,Germany,29,High Engagers,0,2.0,0.5
F03383,Ahmedabad,Brazil,17,Digital Browsers,7,6.0,0.0
F03384,Chennai,England,54,Dormant / At-Risk,10,4.0,0.0
F03385,Mumbai,Japan,38,Digital Browsers,12,5.0,0.0
F03386,Ahmedabad,USA,37,Super Fans,577,4.0,0.0
F03387,Mumbai,Germany,33,Digital Browsers,31,4.0,0.0
F03388,Pune,Mexico,23,Digital Browsers,168,5.0,0.0
F03389,Chennai,France,33,Dormant / At-Risk,4,3.0,0.0
F03390,Chennai,Croatia,18,Digital Browsers,169,4.0,0.0
F03391,Pune,Spain,25,High Engagers,34,4.0,0.25
F03392,Ahmedabad,France,32,Dormant / At-Risk,21,3.0,0.0
F03393,Delhi,Netherlands,30,Casual Followers,80,6.0,0.16666666666666666
F03394,Hyderabad,Croatia,18,Dormant / At-Risk,3,1.0,0.0
F03395,Kolkata,France,16,Digital Browsers,24,6.0,0.0
F03396,Ahmedabad,Croatia,36,Dormant / At-Risk,199,2.0,0.0
F03397,Bengaluru,Spain,32,Casual Followers,40,3.0,0.0
F03398,Kolkata,Brazil,16,High Engagers,50,4.0,0.25
F03399,Kolkata,France,30,Dormant / At-Risk,91,2.0,0.0
F03400,Chennai,Morocco,31,Digital Browsers,111,5.0,0.0
F03401,Hyderabad,Mexico,24,Dormant / At-Risk,46,0.0,0.0
F03402,Bengaluru,India,16,Digital Browsers,36,4.0,0.0
F03403,Ahmedabad,Germany,34,Super Fans,285,4.0,0.25
F03404,Delhi,Spain,35,High Engagers,52,4.0,0.25
F03405,Ahmedabad,France,17,High Engagers,103,2.0,0.5
F03406,Pune,Spain,18,Dormant / At-Risk,8,3.0,0.0
F03407,Mumbai,Argentina,39,Dormant / At-Risk,50,4.0,0.0
F03408,Chennai,France,29,Dormant / At-Risk,4,1.0,0.0
F03409,Pune,Italy,34,Casual Followers,4,3.0,0.0
F03410,Pune,Netherlands,33,Casual Followers,54,4.0,0.0
F03411,Pune,Brazil,48,Dormant / At-Risk,67,3.0,0.0
F03412,Delhi,Mexico,34,Digital Browsers,13,5.0,0.0
F03413,Delhi,Brazil,32,Dormant / At-Risk,144,1.0,0.0
F03414,Delhi,Mexico,34,Casual Followers,74,3.0,0.0
F03415,Chennai,Italy,16,Digital Browsers,131,5.0,0.0
F03416,Bengaluru,Spain,20,Dormant / At-Risk,27,3.0,0.0
F03417,Ahmedabad,USA,29,Casual Followers,31,1.0,0.0
F03418,Chennai,Japan,41,Dormant / At-Risk,40,2.0,0.0
F03419,Mumbai,France,20,Casual Followers,100,2.0,0.0
F03420,Mumbai,England,25,Digital Browsers,20,4.0,0.0
F03421,Kolkata,Germany,30,Casual Followers,38,3.0,0.0
F03422,Mumbai,France,27,High Engagers,22,4.0,0.25
F03423,Bengaluru,Portugal,36,Casual Followers,127,1.0,0.0
F03424,Chennai,England,17,High Engagers,100,2.0,0.5
F03425,Pune,Morocco,16,Dormant / At-Risk,63,3.0,0.0
F03426,Mumbai,Brazil,20,Dormant / At-Risk,75,0.0,0.0
F03427,Pune,Argentina,28,Dormant / At-Risk,43,1.0,0.0
F03428,Mumbai,Spain,28,Digital Browsers,214,6.0,0.0
F03429,Chennai,Portugal,34,Dormant / At-Risk,15,1.0,0.0
F03430,Pune,Spain,26,Casual Followers,3,2.0,0.0
F03431,Pune,Mexico,30,Dormant / At-Risk,21,2.0,0.0
F03432,Ahmedabad,Argentina,40,Casual Followers,4,2.0,0.0
F03433,Ahmedabad,Brazil,16,Digital Browsers,1,4.0,0.0
F03434,Kolkata,Portugal,44,Casual Followers,32,3.0,0.0
F03435,Delhi,Portugal,23,Super Fans,362,0.0,0.0
F03436,Ahmedabad,Mexico,25,Dormant / At-Risk,38,0.0,0.0
F03437,Delhi,France,16,Digital Browsers,99,8.0,0.0
F03438,Pune,Brazil,25,Casual Followers,25,3.0,0.0
F03439,Pune,USA,28,Dormant / At-Risk,147,3.0,0.0
F03440,Mumbai,Argentina,31,Dormant / At-Risk,29,3.0,0.0
F03441,Chennai,France,20,High Engagers,58,3.0,0.3333333333333333
F03442,Pune,Morocco,16,Dormant / At-Risk,9,3.0,0.0
F03443,Mumbai,Belgium,43,High Engagers,8,4.0,0.25
F03444,Mumbai,Spain,38,Dormant / At-Risk,21,3.0,0.0
F03445,Ahmedabad,Spain,30,Digital Browsers,57,5.0,0.0
F03446,Delhi,Argentina,16,Casual Followers,29,3.0,0.0
F03447,Kolkata,Italy,24,Casual Followers,15,3.0,0.3333333333333333
F03448,Hyderabad,France,27,Digital Browsers,72,5.0,0.2
F03449,Chennai,Spain,27,Casual Followers,28,4.0,0.0
F03450,Chennai,Argentina,24,Casual Followers,24,2.0,0.0
F03451,Bengaluru,Netherlands,38,Digital Browsers,27,9.0,0.0
F03452,Chennai,Japan,38,Dormant / At-Risk,2,0.0,0.0
F03453,Ahmedabad,France,24,Digital Browsers,55,4.0,0.0
F03454,Mumbai,Brazil,20,Digital Browsers,133,6.0,0.0
F03455,Hyderabad,Croatia,34,Super Fans,835,1.0,0.0
F03456,Mumbai,Spain,16,Digital Browsers,53,6.0,0.16666666666666666
F03457,Pune,Portugal,20,Dormant / At-Risk,18,3.0,0.0
F03458,Bengaluru,USA,30,Casual Followers,40,3.0,0.0
F03459,Pune,Germany,35,Dormant / At-Risk,34,0.0,0.0
F03460,Chennai,Brazil,23,Digital Browsers,20,6.0,0.0
F03461,Delhi,Spain,16,Digital Browsers,1,6.0,0.0
F03462,Bengaluru,England,25,Digital Browsers,41,5.0,0.0
F03463,Chennai,Spain,29,Digital Browsers,82,7.0,0.0
F03464,Hyderabad,Croatia,20,Digital Browsers,80,8.0,0.0
F03465,Ahmedabad,Japan,22,Digital Browsers,26,4.0,0.0
F03466,Ahmedabad,USA,23,Dormant / At-Risk,44,2.0,0.0
F03467,Delhi,Brazil,30,Casual Followers,55,3.0,0.0
F03468,Bengaluru,Japan,46,Casual Followers,1,3.0,0.0
F03469,Pune,England,20,Digital Browsers,34,5.0,0.0
F03470,Ahmedabad,Mexico,32,High Engagers,279,2.0,0.5
F03471,Hyderabad,Spain,30,Digital Browsers,79,4.0,0.0
F03472,Bengaluru,USA,16,High Engagers,3,4.0,0.25
F03473,Ahmedabad,Spain,16,Dormant / At-Risk,25,3.0,0.0
F03474,Bengaluru,France,38,Digital Browsers,5,8.0,0.125
F03475,Kolkata,Portugal,23,Digital Browsers,83,7.0,0.0
F03476,Bengaluru,Croatia,36,High Engagers,123,2.0,0.5
F03477,Chennai,Germany,17,Digital Browsers,63,4.0,0.0
F03478,Chennai,Germany,29,Casual Followers,127,4.0,0.0
F03479,Chennai,Argentina,29,Dormant / At-Risk,20,4.0,0.0
F03480,Bengaluru,Germany,32,Dormant / At-Risk,40,2.0,0.0
F03481,Ahmedabad,Argentina,50,Digital Browsers,17,5.0,0.0
F03482,Pune,England,19,High Engagers,109,3.0,0.3333333333333333
F03483,Hyderabad,England,37,Digital Browsers,13,5.0,0.2
F03484,Ahmedabad,Morocco,41,Casual Followers,20,2.0,0.0
F03485,Ahmedabad,Brazil,43,High Engagers,14,6.0,0.3333333333333333
F03486,Ahmedabad,Spain,25,Digital Browsers,69,6.0,0.0
F03487,Ahmedabad,Argentina,33,Casual Followers,34,5.0,0.2
F03488,Hyderabad,Mexico,22,Digital Browsers,9,4.0,0.0
F03489,Chennai,England,20,High Engagers,3,4.0,0.25
F03490,Delhi,Japan,16,Digital Browsers,65,5.0,0.2
F03491,Pune,Morocco,26,High Engagers,3,1.0,1.0
F03492,Hyderabad,Brazil,26,Digital Browsers,2,6.0,0.0
F03493,Mumbai,Brazil,29,Digital Browsers,29,6.0,0.16666666666666666
F03494,Pune,Spain,34,Dormant / At-Risk,32,4.0,0.0
F03495,Ahmedabad,Portugal,20,Casual Followers,16,1.0,0.0
F03496,Kolkata,Brazil,21,High Engagers,21,4.0,0.25
F03497,Mumbai,France,23,Dormant / At-Risk,16,0.0,0.0
F03498,Mumbai,Brazil,21,Dormant / At-Risk,8,3.0,0.0
F03499,Ahmedabad,Spain,16,High Engagers,69,2.0,0.5
F03500,Kolkata,Portugal,16,Digital Browsers,37,5.0,0.0
F03501,Hyderabad,Japan,39,Digital Browsers,8,7.0,0.0
F03502,Ahmedabad,Portugal,30,Super Fans,365,7.0,0.0
F03503,Delhi,France,28,Casual Followers,26,3.0,0.0
F03504,Delhi,Croatia,42,Casual Followers,32,2.0,0.0
F03505,Bengaluru,England,30,Dormant / At-Risk,3,3.0,0.0
F03506,Chennai,Argentina,30,Casual Followers,97,1.0,0.0
F03507,Kolkata,Brazil,28,Dormant / At-Risk,70,3.0,0.0
F03508,Bengaluru,Argentina,31,Casual Followers,19,3.0,0.0
F03509,Delhi,France,46,Casual Followers,70,3.0,0.0
F03510,Delhi,Brazil,29,High Engagers,86,4.0,0.25
F03511,Kolkata,Mexico,26,Digital Browsers,193,5.0,0.0
F03512,Delhi,Germany,24,Casual Followers,49,3.0,0.0
F03513,Kolkata,Mexico,16,Casual Followers,212,3.0,0.0
F03514,Bengaluru,Brazil,20,Dormant / At-Risk,1,2.0,0.0
F03515,Mumbai,Morocco,39,Digital Browsers,3,6.0,0.16666666666666666
F03516,Ahmedabad,Belgium,35,Casual Followers,3,3.0,0.0
F03517,Hyderabad,Brazil,18,Digital Browsers,20,7.0,0.0
F03518,Pune,Germany,28,Dormant / At-Risk,81,2.0,0.0
F03519,Mumbai,England,38,Super Fans,557,6.0,0.16666666666666666
F03520,Pune,France,40,Digital Browsers,71,5.0,0.0
F03521,Hyderabad,France,39,Digital Browsers,50,7.0,0.0
F03522,Hyderabad,England,28,Dormant / At-Risk,80,2.0,0.0
F03523,Ahmedabad,Netherlands,19,Digital Browsers,14,5.0,0.0
F03524,Bengaluru,France,34,Casual Followers,149,4.0,0.0
F03525,Ahmedabad,Japan,19,Dormant / At-Risk,59,3.0,0.0
F03526,Mumbai,Spain,24,High Engagers,2,3.0,0.3333333333333333
F03527,Bengaluru,Brazil,33,Digital Browsers,51,6.0,0.0
F03528,Delhi,Germany,28,Casual Followers,81,2.0,0.0
F03529,Chennai,Italy,29,High Engagers,4,4.0,0.25
F03530,Mumbai,Spain,30,Dormant / At-Risk,29,0.0,0.0
F03531,Bengaluru,France,27,Digital Browsers,1,5.0,0.0
F03532,Chennai,Spain,24,Dormant / At-Risk,176,4.0,0.0
F03533,Pune,France,18,Casual Followers,131,2.0,0.0
F03534,Chennai,France,25,Digital Browsers,63,8.0,0.0
F03535,Delhi,Mexico,29,Casual Followers,74,4.0,0.0
F03536,Bengaluru,France,16,Digital Browsers,113,5.0,0.2
F03537,Bengaluru,Germany,50,Dormant / At-Risk,17,2.0,0.0
F03538,Bengaluru,Croatia,19,Casual Followers,45,2.0,0.0
F03539,Ahmedabad,India,18,Dormant / At-Risk,25,1.0,0.0
F03540,Hyderabad,France,29,Dormant / At-Risk,50,1.0,0.0
F03541,Bengaluru,Argentina,45,Dormant / At-Risk,29,4.0,0.0
F03542,Pune,England,18,Digital Browsers,33,4.0,0.0
F03543,Bengaluru,Morocco,24,Digital Browsers,165,4.0,0.0
F03544,Chennai,Portugal,25,Dormant / At-Risk,94,2.0,0.0
F03545,Chennai,Germany,18,Super Fans,534,1.0,0.0
F03546,Ahmedabad,Brazil,42,Dormant / At-Risk,5,3.0,0.0
F03547,Chennai,Germany,17,Dormant / At-Risk,23,2.0,0.0
F03548,Kolkata,England,20,Digital Browsers,30,5.0,0.0
F03549,Kolkata,Brazil,28,Digital Browsers,49,7.0,0.0
F03550,Delhi,Spain,39,Dormant / At-Risk,26,2.0,0.0
F03551,Ahmedabad,England,35,Casual Followers,6,1.0,0.0
F03552,Chennai,England,45,Dormant / At-Risk,4,0.0,0.0
F03553,Hyderabad,Italy,21,High Engagers,24,4.0,0.25
F03554,Mumbai,Spain,36,Dormant / At-Risk,11,2.0,0.0
F03555,Ahmedabad,England,30,High Engagers,163,7.0,0.42857142857142855
F03556,Pune,Portugal,36,High Engagers,24,2.0,0.5
F03557,Hyderabad,France,22,High Engagers,84,2.0,0.5
F03558,Hyderabad,Belgium,25,Dormant / At-Risk,2,2.0,0.0
F03559,Ahmedabad,Argentina,36,Digital Browsers,156,5.0,0.2
F03560,Pune,Mexico,27,Super Fans,328,1.0,0.0
F03561,Mumbai,Portugal,48,Casual Followers,18,3.0,0.0
F03562,Pune,Spain,16,Digital Browsers,47,7.0,0.0
F03563,Kolkata,Spain,33,Digital Browsers,3,5.0,0.0
F03564,Chennai,India,16,Dormant / At-Risk,128,2.0,0.0
F03565,Hyderabad,Argentina,28,Digital Browsers,17,9.0,0.0
F03566,Pune,Netherlands,33,Casual Followers,31,4.0,0.0
F03567,Ahmedabad,Belgium,20,Digital Browsers,151,4.0,0.0
F03568,Hyderabad,Brazil,29,Super Fans,324,4.0,0.0
F03569,Chennai,Belgium,28,Digital Browsers,48,5.0,0.0
F03570,Hyderabad,USA,16,Digital Browsers,105,7.0,0.0
F03571,Chennai,Mexico,24,Casual Followers,210,2.0,0.0
F03572,Chennai,Mexico,41,Dormant / At-Risk,103,4.0,0.0
F03573,Hyderabad,Argentina,25,Dormant / At-Risk,10,2.0,0.0
F03574,Mumbai,Brazil,36,Digital Browsers,75,5.0,0.0
F03575,Pune,France,33,Dormant / At-Risk,169,4.0,0.0
F03576,Delhi,France,43,Casual Followers,11,3.0,0.0
F03577,Mumbai,France,23,Casual Followers,18,3.0,0.3333333333333333
F03578,Ahmedabad,Portugal,29,Dormant / At-Risk,24,3.0,0.0
F03579,Pune,USA,38,Dormant / At-Risk,68,2.0,0.0
F03580,Pune,Morocco,24,Digital Browsers,180,4.0,0.0
F03581,Hyderabad,Netherlands,20,Digital Browsers,17,7.0,0.0
F03582,Kolkata,England,37,Digital Browsers,3,4.0,0.0
F03583,Kolkata,Morocco,16,Digital Browsers,25,5.0,0.0
F03584,Hyderabad,Brazil,29,Digital Browsers,13,5.0,0.0
F03585,Hyderabad,Portugal,36,High Engagers,118,4.0,0.25
F03586,Bengaluru,France,22,Dormant / At-Risk,45,3.0,0.0
F03587,Pune,Mexico,21,Dormant / At-Risk,8,3.0,0.0
F03588,Hyderabad,England,18,Dormant / At-Risk,65,1.0,0.0
F03589,Chennai,Portugal,30,Digital Browsers,20,4.0,0.0
F03590,Hyderabad,France,41,Dormant / At-Risk,40,2.0,0.0
F03591,Kolkata,Portugal,25,Super Fans,376,2.0,0.0
F03592,Kolkata,Portugal,23,Dormant / At-Risk,16,1.0,0.0
F03593,Bengaluru,France,42,Digital Browsers,11,5.0,0.2
F03594,Hyderabad,Belgium,16,Digital Browsers,9,4.0,0.0
